Per	M
1.3359999999999999	1.0658124339032375
1.351	1.6377766979301227
1.358	1.2625710879594263
1.3769999999999998	1.1418305198126568
1.381	1.6941450596267393
1.4040000000000001	2.149417781017771
1.412	0.9043146537114908
1.51	1.8000220629608146
1.665	0.7473967574943754
1.671	1.5443777264078369
1.6880000000000002	1.4392860879096387
1.778	1.7517121576259758
1.83	1.7930707362396485
1.837	1.0194987053629754
1.864	0.9862738855677524
1.9140000000000001	1.7861360517959168
1.929	1.647637063216967
2.055	1.3046257443259963
2.055	1.589033277771948
2.0980000000000003	1.9535056532110213
2.1430000000000002	1.1470250709492358
2.1430000000000002	1.2792839300903929
2.162	1.3973900070277459
2.209	2.122387557268566
2.29	1.144425808681077
2.333	1.3389248593758094
2.344	1.7278627281164118
2.3890000000000002	1.9940073750832146
2.3890000000000002	1.6542313415304304
2.4	1.3389248593758094
2.435	2.3730168967999763
2.476	1.641059346832205
2.508	1.7312573275554688
2.521	1.6774418053676121
2.5340000000000003	1.0075452223487225
2.5469999999999997	0.9243381016331365
2.56	1.7177038446527135
2.5989999999999998	2.443479172891413
2.5989999999999998	1.5192229342192336
2.6830000000000003	1.0075452223487225
2.6830000000000003	1.5666044460903248
2.697	1.7008553936961635
2.742	1.6377766979301227
2.7880000000000003	1.9243669478220298
2.835	1.6246874839659171
2.835	1.2323074686557982
2.8510000000000004	1.7109520134191145
2.8680000000000003	1.6707895252188707
2.884	1.7109520134191145
2.918	1.5922539091068577
2.918	1.6181676976454376
2.952	0.8252241307345679
3.0789999999999997	1.0315496434681688
3.0789999999999997	1.0123149339551412
3.1180000000000003	2.3730168967999763
3.197	1.6116644519755807
3.197	1.6214255229186931
3.218	1.5602333414462213
3.218	1.121211083819109
3.303	1.6214255229186931
3.347	0.7302309637924178
3.347	1.7861360517959168
3.392	1.6741135928493682
3.415	1.6874513175159966
3.4389999999999996	1.5412189657117967
3.463	0.7302309637924178
3.463	1.3562935250195867
3.511	1.5443777264078369
3.5610000000000004	1.601940586367635
3.5610000000000004	1.5380643241069143
3.5869999999999997	1.055944687454979
3.5869999999999997	0.8694787515223658
3.612	1.6941450596267393
3.6919999999999997	0.8780966829230616
3.6919999999999997	1.5317673952487791
3.71	1.4819842853490257
3.72	1.6509321318484012
3.72	1.6377766979301227
3.748	1.2460033148159742
3.7760000000000002	0.7133596588122619
3.7760000000000002	1.576192040413556
3.7760000000000002	0.7946242762710748
3.805	0.5697793596882184
3.8339999999999996	0.6232358959684986
3.864	0.880260632051776
3.864	1.5793961578810594
3.924	1.5858167758953263
3.955	1.4912384837265382
3.955	1.5729920497446228
3.955	1.5826044028192119
3.986	1.6116644519755807
3.986	1.5317673952487791
3.986	1.627953581392466
4.187	1.4605347718562691
4.2219999999999995	1.576192040413556
4.258	1.557053974522157
4.258	1.5254869339420858
4.258	1.454443239287009
4.294	1.5192229342192336
4.332	1.5412189657117967
4.332	1.5826044028192119
4.369	1.3738085619902187
4.408	1.3650327333995982
4.447	1.5826044028192119
4.447	1.442309329654571
4.487	1.436266938673568
4.487	1.4850649126363102
4.527	1.0983171767665325
4.527	1.4514036187364994
4.569	1.0658124339032375
4.611000000000001	1.454443239287009
4.611000000000001	1.9243669478220298
4.654	1.3738085619902187
4.654	0.9310814164207498
4.697	1.3973900070277459
4.697	1.4152474091989442
4.742	1.4697028121785083
4.742	1.7008553936961635
4.742	1.569796185197416
4.787	1.0857365769788998
4.833	0.6265969386133454
4.833	1.5005296437338895
4.833	1.4392860879096387
4.928999999999999	1.6214255229186931
4.928999999999999	1.4212325489302708
4.978	0.6644958423396239
5.0280000000000005	1.39442805766005
5.0280000000000005	1.4272340371292507
5.079	0.6858906927096998
5.079	1.4789077624818077
5.131	0.9933293955181816
5.184	0.8673337253112408
5.2379999999999995	1.4063003369012945
5.247999999999999	1.4635866855861512
5.292999999999999	0.8047311822964826
5.292999999999999	2.0689407144369194
5.4079999999999995	1.4242312490155213
5.4670000000000005	1.4789077624818077
5.4670000000000005	1.39442805766005
5.4670000000000005	1.1998468239836437
5.527	1.4302409141770682
5.527	0.9333368518120594
5.527	1.353388588679808
5.527	1.4152474091989442
5.527	1.3708792152128442
5.5889999999999995	1.1705974608412553
5.5889999999999995	1.0608707104546036
5.652	1.353388588679808
5.652	1.3131458178838133
5.652	0.7746882899272536
5.652	1.39442805766005
5.652	1.3360442967539699
5.7170000000000005	1.4003560360589784
5.7170000000000005	1.1574618815917848
5.7170000000000005	1.3826210376877923
5.7829999999999995	0.8087999586685697
5.7829999999999995	1.2377737490861445
5.7829999999999995	0.7926140271396417
5.7829999999999995	1.0291316497311742
5.7829999999999995	1.0291316497311742
5.7829999999999995	0.9745921801619833
5.7829999999999995	1.3446981647412861
5.7829999999999995	1.3650327333995982
5.7829999999999995	1.3217023421673397
5.7829999999999995	1.353388588679808
5.85	1.118651492562946
5.85	1.4242312490155213
5.919	1.3302953463891576
5.919	1.2377737490861445
5.919	1.6116644519755807
5.919	1.3650327333995982
5.919	1.0051662024264734
5.99	1.3679539393480245
5.99	1.1418305198126568
6.029	1.641059346832205
6.1370000000000005	0.9492323771624647
6.1370000000000005	1.2681259040533586
6.1370000000000005	2.050050843598934
6.1370000000000005	1.3131458178838133
6.1370000000000005	2.053820468785013
6.1370000000000005	1.494331429145296
6.212999999999999	1.0363973513428038
6.291	1.3418094816903081
6.291	1.2515098028160518
6.291	1.2848871585266035
6.372000000000001	1.2377737490861445
6.372000000000001	1.3475909095677976
6.372000000000001	0.7687794794452902
6.372000000000001	0.675129087659178
6.372000000000001	0.8524242385313188
6.454	1.3074617205837664
6.454	0.8889543511603027
6.454	1.310301744737624
6.537999999999999	1.2764883714515038
6.537999999999999	1.1944927957491398
6.537999999999999	0.9288298141321991
6.537999999999999	1.021901090089987
6.537999999999999	1.257032390692721
6.537999999999999	1.290506542776256
6.537999999999999	1.0807319295293492
6.537999999999999	0.7786459261030106
6.625	0.8737801480485289
6.625	0.682289196773992
6.625	1.2214230958755923
6.625	1.1811776822073004
6.805	0.75706116140624
6.805	1.2625710879594263
6.805	1.1891547628961705
6.805	2.279599707948455
6.805	0.5887841162199331
6.805	1.2405129171027867
6.898	1.0485850642106513
6.898	1.3074617205837664
6.898	1.1891547628961705
6.995	1.0339715434731567
6.995	1.39442805766005
6.995	0.9769207813768147
6.995	1.1918217805475741
6.995	0.7208217659865787
6.995	1.39442805766005
7.301	0.8545428542634127
7.301	1.1785266416970854
7.301	0.8977088376424194
7.301	1.1418305198126568
7.409	0.9198616998067415
7.52	1.1392392029570106
7.52	1.144425808681077
7.52	1.1289136277560181
7.52	1.8883189239365614
7.52	1.090756985598626
7.52	1.1864917414937486
7.635	0.7531844144161252
7.635	0.8190370801321377
7.752999999999999	1.1679623763483333
7.752999999999999	1.8668902199019253
7.875	1.058405737170191
7.875	1.0932731040738672
8.001	2.046285392862936
8.001	1.03882706866901
8.001	0.9087375835359959
8.001	1.1679623763483333
8.001	1.0267175606607384
8.131	1.0682891871416442
8.131	0.86305500729384
8.265	1.4850649126363102
8.265	1.2681259040533586
8.404	2.4184729551006616
8.404	1.1418305198126568
8.404	1.1470250709492358
8.404	1.5954786705530706
8.404	1.13406847971234
8.547	0.7454748532771923
8.547	1.0147056289231977
8.547	1.4697028121785083
8.547	0.7668172389759363
8.696	0.9043146537114908
8.696	1.021901090089987
8.696	0.8356106884832541
8.696	2.020044119303677
8.696	0.8889543511603027
8.85	1.0339715434731567
8.85	0.8737801480485289
8.85	0.9154005940686295
9.174	1.0658124339032375
9.174	1.0147056289231977
9.345	0.9446715881992203
9.345	0.8889543511603027
9.468	0.6840881559675009
9.523	0.9492323771624647
9.523	0.6384708522756786
9.708	0.9087375835359959
9.708	0.8977088376424194
9.708	0.8911372711061939
9.9	1.293322296164076
10.132	1.5223528767586332
10.308	1.5507076079666389
10.308	0.9310814164207498
10.985999999999999	1.4453366647901444
11.232999999999999	0.8418875963056308
12.044	1.1653312775233813
12.652000000000001	1.8633333558537888
13.325999999999999	2.005140936862463
13.690999999999999	1.835028428834214
13.690999999999999	1.3046257443259963
14.482999999999999	2.3689094838113194
14.915	1.0658124339032375
15.373	1.1392392029570106
15.373	1.4605347718562691
17.605	1.3826210376877923
23.215	1.9207433801317548
52.465	1.388516394097432
58.464	0.9722674454653643
