Per	Mass	Tau
0.496	1.05445995719105	36896004.070308454
1.7	1.485604267607673	68504446.25349139
4.72	1.116322970653627	64848058.69669355
1.25	0.6199932556305222	28906334.062818315
1.16	0.8035235509261924	19868707.855161447
3.92	0.9557479209103077	13995454.857413791
6.14	1.0130443940056786	18182882.61462143
0.872	0.6986858513378995	24724399.44949177
11.9	1.5725505962398354	68504446.25349139
8.06	0.7907665025960326	20360911.38574818
8.2	0.6199932556305222	28906334.062818315
0.543	0.9311366488203963	14945028.356029943
6.67	1.1486896009017613	79472529.21840757
7.25	0.5393957917319222	39814105.29723656
8.62	0.7319819058990449	22914246.384483602
0.528	0.8427069215121149	18356900.98232209
4.57	1.0043184590983656	14240174.434990948
1.15	0.45398751110948254	53688994.36803644
0.747	1.0421617730493746	31339218.267408557
2.64	0.6366117746471667	28023181.5975424
0.677	0.4250115380845558	53800828.71372666
0.323	0.8829038565209799	16805987.885649595
0.623	1.2827633494280304	29172582.877970614
0.655	0.5650325243100754	35649323.872445986
7.41	0.8908088525735414	16500990.454766914
5.65	0.4382588149868654	54085019.13333523
0.389	0.8947613505998221	16348491.739325572
5.88	1.2367410002980344	19080662.76719092
6.41	0.5949276123089077	30792756.959698435
0.279	1.2961810671804384	8497681.922807828
0.902	1.2756412982760483	40146707.15766838
3.62	0.6697492761736799	26262166.3026829
6.85	0.8512838723107332	18025977.609180354
0.323	0.5222929296310563	42592528.10019314
6.33	0.3696766224883801	52613743.020700924
0.44	0.5650325243100754	35649323.872445986
5.56	0.8122309666119528	19532750.772308264
0.551	0.5991983391658844	30098961.686448675
0.515	0.7739069630166557	21011400.800718684
7.94	0.7153292130411882	23820412.502495956
4.02	0.7194923862556523	23593870.972992875
9.17	0.8078772587690726	19700729.31373486
0.504	1.1253533747584086	68928337.60175984
1.35	0.7403082523279728	22461163.325477444
0.912	1.0339625230593779	27634486.299341418
0.323	0.7153292130411882	23820412.502495956
0.483	0.7823367328063442	20686156.093233433
0.323	1.5245664328050275	68504446.25349139
8.2	0.8868563545472606	16653489.170208253
7.87	0.7319819058990449	22914246.384483602
3.88	0.761262308332123	21499267.861946564
3.73	1.140905718058521	75955475.87325723
0.487	0.7319819058990449	22914246.384483602
3.88	1.070465876266142	44128085.071391895
6.49	0.5436715072571394	39119499.5964973
7.46	1.2945038524613874	11082044.542203054
1.86	1.5199955013793442	68504446.25349139
15.4	0.6986858513378995	24724399.44949177
0.326	1.008681426552022	16211528.52480619
3.8	1.2343374168469408	21658211.638756193
4.02	1.2247230830425668	31968407.125016794
0.245	0.644921034155489	27581605.36490444
0.339	1.1373998003188917	74371369.33384639
4.65	0.6116839961221999	29347910.29545627
2.99	1.2530238557715143	74997148.36302248
6.02	0.7739069630166557	21011400.800718684
12.0	1.0339625230593779	27634486.299341418
0.426	0.7528325385424339	21824512.56943184
7.46	0.7403082523279728	22461163.325477444
0.349	0.8868563545472606	16653489.170208253
3.41	0.723655559470117	23367329.443489756
0.254	0.4759161689527328	50126603.311463825
0.54	0.47317508672232605	50571902.19353548
0.305	1.1654600899055336	87050071.89709084
0.435	1.71902354319997	68504446.25349139
8.0	0.486880497874358	48345407.78317751
4.67	0.7486345987569007	22008080.26647129
1.49	0.8789513584946992	16958486.601090934
0.545	0.8035235509261924	19868707.855161447
0.657	0.486880497874358	48345407.78317751
6.76	1.4135207710657511	68504446.25349139
2.69	0.7823367328063442	20686156.093233433
7.75	1.05445995719105	36896004.070308454
0.468	0.8427069215121149	18356900.98232209
0.333	0.8868563545472606	16653489.170208253
4.42	0.607529366368038	29568698.41177529
4.2	0.5265686451562721	41897922.39945411
3.21	0.7907665025960326	20360911.38574818
6.85	0.5607617974531003	36343119.14569549
4.61	0.7654771932269673	21336645.50820394
0.541	0.7486345987569007	22008080.26647129
3.69	1.1213378995715813	67113993.69106448
4.61	0.7991962723857218	20035666.678262904
6.94	1.2199193067987313	37119868.802337274
7.25	0.6945520548858682	24944080.428519066
0.755	0.8209383822977132	19196793.68945508
0.61	0.6532140903655539	27140890.21879214
1.53	0.5180172141058392	43287133.80093239
10.5	0.6821506655297737	25603123.365601003
10.9	0.4676929222615135	51462499.95767863
0.447	0.5735739780240289	34261733.325946465
