Per	Mass
1.655	0.3499993548789047
0.3484	0.33036728967958173
5.9306	0.898053655953477
1.0167	0.09999984082230945
2.5738	0.17672192626334682
1.228	1.999923267610549
0.3023	0.5999987075039241
2.4577	0.6244010634088094
8.4781	0.8134994463639249
0.3889	0.6688659793752724
3.9054	0.19999966455113444
1.8237	0.39999926244038575
1.616	0.8165738030411442
0.2679	0.4433575535792268
0.8446	0.6097014942157631
0.4739	0.2054752874973452
0.775	1.3073470605336137
0.4019	0.168867644777914
7.8496	0.7399307531471169
0.5326	0.5401156891072827
1.1254	0.4727214860798003
0.8818	0.29999946732031796
0.31	0.2499995657006432
0.2628	0.2999994659908677
7.5994	1.8599308956969236
9.7733	0.8350199431044605
0.3239	0.34740305012946554
3.694	0.529247045375674
0.3687	0.2505435693719242
0.1749	0.19999965714264117
0.6801	0.30197435559644237
1.456	1.8199361012116817
0.9252	0.4085141655293725
1.6638	0.3749481408582893
1.1885	0.20292630023851552
0.1357	0.4783328472192049
0.4291	0.34456375672115164
0.0587	1.9999135011330371
0.5572	0.39999926244038575
0.9834	0.2499995594655803
0.2768	0.09999984057912573
0.3079	0.1309087379041813
2.7628	0.49329647692428324
0.5596	0.2499995647485311
0.4855	0.24999956169237417
0.6538	0.24999956374209403
0.3972	0.1999996658010079
1.2508	0.29999945861587063
0.4226	0.5535434505706118
8.5982	0.7452281725133979
7.5554	0.7968522747383812
0.6966	0.3550024947389907
0.2084	0.2499995627184854
0.2819	0.190466918862854
0.7538	0.24999956374209403
8.4106	0.6863487142473539
2.3229	0.4411798418261109
0.582	0.6219511352099684
0.519	0.35250928897407846
0.4571	0.19999965640566364
0.3067	0.6819780305293336
3.252	1.08019135576383
1.7668	0.9569631808724235
0.7814	0.6317508480053322
0.483	0.688534056106364
0.4458	0.2600923998215613
0.2962	0.2999994617465199
0.6111	0.3699617293284648
5.1371	0.9743990305359561
0.8216	0.2632753433047734
1.4175	0.47459193979293507
0.94	0.2003773129796858
2.8022	1.1999900597292235
0.5169	0.35250928897407846
1.3661	0.3550024947389907
0.7302	0.1845762077487793
0.3443	0.099999835602183
0.8448	0.14999975054834008
0.7364	0.7499979278357735
0.238	0.11634676587634352
1.562	0.45962831008785676
0.5561	0.19243048923421213
0.6242	0.2999994617465199
0.446	0.6819780305293336
0.5148	0.3499993689876348
0.7512	0.24999956937423204
0.9637	0.27600711723762217
6.5481	0.5499988522812634
0.6734	0.14999975443740574
8.1854	0.6023517096192402
0.6299	0.349999357190858
0.8237	0.3161708226380118
1.6856	1.999923267610549
1.8306	0.36497531779864023
0.6994	0.29999945861587063
0.367	0.4237581478011838
0.4809	0.22076921105032382
0.3949	0.27600711723762217
6.7219	1.5272084908492873
2.4534	1.13770504482782
3.8184	1.0901085220129778
5.4934	0.6023517096192402
0.4915	0.24999956847944899
0.7353	0.2887388911704714
4.5347	1.0155381591932966
3.8161	0.5506481559302567
1.033	0.47459193979293507
0.6438	0.450276041522183
0.2571	0.14999975443740574
0.7157	0.2284161728268129
1.1389	0.4727214860798003
0.293	0.2499995657006432
2.4666	0.6464504171983785
1.7216	0.3874141696828511
0.3215	0.19999966130889457
0.7114	0.39489378697758787
0.3992	0.6244010634088094
1.634	0.5401156891072827
2.491	1.1694755401007773
0.4627	0.495166930637418
0.2353	0.8104250896867056
0.6205	0.21312224927383472
0.3075	1.9998958424577467
0.258	0.4989078380636875
0.4896	0.24999956169237417
1.3602	0.23606313460330242
2.885	1.0934142440960273
0.2113	0.1394032215870868
0.5216	0.19999965714264117
0.2656	0.16297693366383964
0.9204	0.4085141655293725
0.8848	0.33320658308789564
0.7565	0.14999975010465733
0.2671	0.38492096391793884
0.3368	0.4368244183198789
0.0356	1.6886465815058485
0.5	0.2855559476872592
0.3484	0.1054252868554651
0.1238	0.19999965996982075
3.92	0.6732366630932927
6.2883	0.9060113819912803
0.6231	0.27919006072083435
0.374	0.19999965714264117
5.0921	1.1187320429971153
0.5503	0.7700134064646127
0.3617	0.19999966391690524
0.1267	0.09999984082230945
1.706	0.5488106040925694
13.6986	0.4477129770854585
6.0067	0.9506122597356408
1.4972	0.41722501254183586
8.5889	0.5270733166293523
0.3242	0.14999975142484007
6.1535	0.8549615297578665
0.6738	0.17279478552063057
0.8288	0.5940775755355845
1.1187	0.349999357190858
0.7768	1.1970259870289186
2.0109	0.3499993689876348
5.9405	0.7399307531471169
1.4162	0.6317508480053322
4.2628	1.0784941888260815
0.0559	1.7599425763343441
5.3258	0.5999987075039241
0.3983	0.6499984413589156
0.5256	0.16494050403519775
0.4015	0.5999986831245108
0.2652	1.9998958424577467
0.3628	0.349999357190858
0.5603	0.7849238888389287
0.4433	0.14999975443740574
0.3389	0.39738699274250017
0.4171	0.27282417375441
5.5927	0.9363153625782356
0.9081	0.18261263737742117
0.3094	0.19999965714264117
0.3888	0.2664582867879856
0.543	0.5031623004198136
5.7139	0.9363153625782356
0.37	0.2600923998215613
0.3013	0.2499995702539715
0.3855	0.15119551143569057
0.7781	0.30197435559644237
0.3933	0.32752799627126783
0.2389	1.4170502565798617
1.5928	0.4324689948136472
4.9432	1.0060304377849096
1.2809	0.6644952956572521
0.2999	0.2386121218621321
0.2471	0.7610671170400234
5.0132	0.9775847378814213
1.6493	0.8104250896867056
0.1971	0.19999966327208157
0.3971	0.13818972391810033
7.2745	0.8288712297500219
0.4441	0.39489378697758787
0.1765	1.9998958424577467
1.6719	0.39489378697758787
6.8472	0.8999964395541175
0.857	0.310492235821384
0.4722	0.5564387452109669
0.5612	0.2823730042040465
1.0465	0.2823730042040465
2.1762	1.1187320429971153
0.3019	0.168867644777914
1.6412	1.9998958424577467
1.3418	0.4558874026615872
1.0385	0.14999975272664867
0.6757	0.39489378697758787
0.321	0.16690407440655586
6.4254	0.6268509916076503
1.7487	0.3190101160463257
1.8401	0.5767058076934533
0.3645	0.362482112033728
0.6652	0.2386121218621321
1.1204	0.3190101160463257
1.857	1.2682891466678654
5.3657	0.9648419084995622
1.8957	0.6268509916076503
17.597	0.5506481559302567
0.6601	0.24999956937423204
0.9801	0.2999994617465199
0.5589	0.23351414734447273
1.0933	0.362482112033728
1.128	0.1090657798624245
0.3144	0.8918976379255328
1.7941	0.3218494094546401
0.8891	0.4302912830605313
0.5789	0.9363153625782356
2.1644	1.1204348018944303
0.3277	0.190466918862854
8.4496	0.7640492135148865
0.3064	1.9998958424577467
6.6498	1.0475514770205998
2.0791	0.45401694894845246
0.461	0.24999956937423204
5.7885	0.6754220049523032
1.6572	0.168867644777914
3.4151	0.5999987008311496
0.5784	0.24625908363862117
1.9607	0.16297693366383964
4.5971	0.5622293344916771
0.5336	0.3998801985074124
0.4479	0.5853916916145185
0.4748	0.3190101160463257
7.9471	0.7819417923640656
0.9248	0.35001608320916616
7.5694	0.6121514224146041
6.4306	0.7134436563157116
4.391	0.42593585955429963
0.6928	0.3699617293284648
3.9578	0.7580850205651603
0.3185	0.19999966327208157
3.3701	1.0202961390422545
5.4447	0.9299568421110334
0.8689	0.4368244183198789
0.8344	0.168867644777914
0.813	0.33036728967958173
1.3131	0.38242775815302654
0.5778	0.4237581478011838
7.3022	0.7134436563157116
0.3363	0.39999926244038575
0.9618	0.37993455238811386
0.7129	0.27600711723762217
0.2931	1.0443300382426026
0.5099	0.2499995627184854
0.6317	0.2258671855679832
0.8865	0.1885033484914959
1.9861	0.4727214860798003
0.4687	0.19999966327208157
0.4606	0.19243048923421213
0.3228	0.2919218346536836
0.5971	0.29999946983323506
1.9941	0.48955556949801343
1.8182	0.4727214860798003
1.2294	0.39999925960210064
1.7664	0.48955556949801343
0.5157	0.25372651285513637
1.057	0.3499993614819845
0.6929	0.23606313460330242
0.4562	0.1999996626272579
5.0017	0.6440004889995375
1.1461	0.39999924216415406
0.553	0.6097014942157631
1.1077	0.39999925960210064
1.7525	0.9599960955647878
0.0925	0.099999835602183
1.29	0.4558874026615872
0.4317	0.2999994602436313
0.1714	0.18064906700606306
2.4861	0.5999987136759751
0.4744	0.12726824489722194
0.2923	0.18653977812013742
4.065	0.9331361023446344
0.6341	0.2999994602436313
0.2773	0.2386121218621321
8.5605	0.45401694894845246
2.7826	0.5999986689175502
0.6775	0.34740305012946554
3.2972	0.9743990305359561
6.3353	0.9410858780304675
0.4077	0.5564387452109669
0.2184	0.12120075655228937
0.3502	0.4085141655293725
8.1192	0.8499972161394305
0.4729	0.25372651285513637
0.3425	0.14999975229626888
0.1836	0.14425721226303267
7.7415	0.8227225163955828
0.8817	1.2538500448348817
1.545	0.299999456942649
0.1772	0.2499995702539715
0.6897	1.0363341675791513
4.548	1.009199678254372
3.0576	0.8672735658137551
0.3486	0.1394032215870868
4.6203	0.6195012070111274
0.6658	0.6754220049523032
2.7745	0.5205521303903873
0.2253	0.13697622624911387
0.4016	0.17868549663470495
0.7217	0.2664582867879856
8.798	0.8165738030411442
1.182	0.39738699274250017
1.828	0.3999992652104725
2.4272	0.4368244183198789
0.2684	0.7729955029394758
0.6542	0.1466842076010058
3.0184	0.6268509916076503
5.5586	1.0123689187238343
0.5027	0.19439405960557024
1.4066	0.5622293344916771
2.9481	0.6601246119392318
2.4597	0.4368244183198789
0.5959	0.4281135713074155
7.2256	0.7908880817886549
0.4704	0.5248995878830307
1.1199	0.41069187728248835
0.8741	0.09999983766494906
5.3922	1.071943598941699
0.4688	0.2664582867879856
1.1343	0.49999902428162407
0.6128	0.3874141696828511
3.3228	0.6366507044030142
0.6439	0.24625908363862117
14.5813	0.5422894178536044
2.1138	0.5499988457591793
0.4551	0.27919006072083435
10.6678	0.5999987075039241
1.0307	0.3899073754477634
7.2904	0.7849238888389287
2.6829	0.4499991460413316
0.4095	0.33036728967958173
2.1843	0.2823730042040465
7.798	0.8073507330094863
8.9066	0.614601350613445
0.9594	0.4499991202111323
1.6758	0.5998681648162947
1.4233	0.41504730078872004
0.5421	0.299999456942649
0.8022	0.12120075655228937
0.3022	0.2003773129796858
0.6209	0.2999994685767765
0.2924	0.1999996626272579
0.6841	0.2182202237914941
0.7786	0.47646239350606984
0.2592	0.29999946732031796
0.5426	0.2499995627184854
0.3727	0.2632753433047734
1.8839	0.6342007762041733
0.9536	0.2855559476872592
0.4423	0.7319846240976949
0.7319	0.41069187728248835
4.0454	0.42593585955429963
0.547	0.21057326201500504
0.5733	0.2411611091209618
0.5797	0.29999946462843935
2.7078	0.4433575535792268
0.4124	0.39999924216415406
0.1296	0.24999956758466593
1.3944	1.2278158910380854
5.3682	0.559334039851322
0.2419	0.19999966327208157
1.5063	0.38492096391793884
1.1983	0.34999935238957663
0.5601	0.349999357190858
0.2352	0.124841249559249
0.5678	0.32752799627126783
0.7557	0.24999956847944899
1.1256	0.37744134662320156
0.2775	0.34999936538171394
0.3081	0.2182202237914941
3.4652	0.5738105130530982
0.7516	0.2999994632494086
0.2252	0.310492235821384
22.1411	0.2999994632494086
5.2158	0.362482112033728
0.5444	0.3388851699045234
1.4102	0.5824963969741634
0.1537	0.4085141655293725
6.7602	0.5564387452109669
