Per	Mass	Tau
0.9149	0.24999956374209403	51684026.8843416
6.6996	0.8888196289115603	4330813.818254349
6.536	0.6535685863622012	7027231.961326452
0.3437	0.1999996585728523	43018106.27348783
6.6874	0.882663610883616	4406804.032089841
0.3103	0.6097014942157634	7381837.153655562
0.4336	0.2309651600856428	49228181.328884855
0.1748	0.14911120293897875	39065025.402018145
2.0256	0.49999900528343244	10711580.980809735
0.4164	0.20802427475617513	46942899.67050594
0.7068	0.4558874026615874	13454985.614734821
0.2562	0.5227258591367092	10119920.229653748
0.7703	0.3474030501294653	20904774.49172558
0.3057	0.27919006072083463	43505424.019361734
5.0238	1.0901085220129783	2116392.8247844945
0.3642	0.21057326201500481	47196819.85477026
2.7573	1.2141651353902727	704182.901778575
0.2668	0.099999835602183	42351633.65585929
1.2523	0.24999956758466593	54422189.240142904
0.777	0.3550024947389909	21501133.177985385
2.1623	0.49999900528343244	10711580.980809735
0.5047	0.1999996626272579	44361774.957715325
0.7217	0.18457620774877948	41892626.446703434
3.9906	1.0599942919982153	2265623.019801169
5.4442	0.9999949040057621	3091191.365625185
0.314	0.3499993548789047	20457812.080606654
3.0502	0.6219511352099681	7265923.881192994
0.349	0.7640492135148862	5607853.626052264
1.3696	0.6440004889995373	7057279.990760367
0.366	0.43029128306053155	14693868.21273305
0.3049	0.3550024947389909	21501133.177985385
0.294	0.1570862225497651	41743499.15801028
1.9343	0.5824963969741638	8261106.692378267
0.5793	0.22076921105032404	48212500.59182758
0.3123	0.16101336329248134	41764803.05639502
4.005	0.4914260232111483	11052285.503897693
2.3235	0.4499991460413316	14085453.008353347
5.0872	1.2455999559976183	501295.490907546
9.4558	0.6601246119392316	6929173.270462523
5.3638	0.9981619038153565	2920843.347936277
0.6467	0.34999935238957663	20457812.509152677
3.0034	0.6415505608006964	7080462.645252881
4.4858	0.6415505608006964	7080462.645252881
0.8159	0.3499993689876348	21969121.666997053
0.7717	0.3499993548789047	20457812.080606654
2.3969	1.354888695391067	232418.07986563022
4.02	1.0475514770206	2376559.5234826854
0.7814	0.4041587420231406	17268357.91019475
1.4758	1.108642904207607	1846249.7051387308
4.6762	0.9680276158450272	3138782.4165923446
0.5739	0.5499988585066392	8714764.276635768
0.5153	0.3218494094546398	25303917.87092744
3.8818	0.3999992499138265	17001159.83303428
1.2348	0.48581466207174406	11431659.205608811
0.4745	0.24116110912096203	50243862.065942176
2.5292	0.988624482193189	2989820.4808209836
7.4885	0.5535434505706116	8744554.963436158
0.6063	0.29999947337894234	28418419.393335372
6.1589	1.1859403147290086	841789.3340770421
4.0255	1.0719435989416992	2206408.575180934
2.0541	1.3446957941557323	232418.07986563022
0.2749	0.4558874026615874	13454985.614734821
0.6814	0.33604587649620976	22859949.326926365
0.3103	0.19999965927208682	43253411.11590999
1.4729	1.1153689967339462	1731883.5952449031
1.1868	1.1399915789780948	1313217.194838316
0.3489	0.22331819830915373	48466420.776091896
4.4526	0.3999992652104725	17126073.00260129
0.4114	0.7849238888389285	5376264.078030072
0.2991	0.17672192626334665	41850018.649933964
0.3567	0.7399307531471166	5621297.970406831
0.5889	1.6999533545348435	232418.07986563022
0.2177	0.4150473007887202	16195653.869585706
0.7643	0.5651246291320325	8551175.655013
1.08	0.4633692175141264	12949154.012453329
0.8374	1.0187073996627591	2666038.0825009877
0.347	0.39999924216415406	16718126.214820147
5.8799	0.4999989811795813	10451166.2444018
0.3982	0.7819417923640654	5409348.299176099
0.235	0.2999994617465199	28369137.555300534
0.3044	0.1727947855206304	41828714.75154923
3.8002	0.7849238888389285	5376264.078030072
0.5332	0.9743990305359563	3092702.6756298267
0.9184	0.37245493509337724	19645995.895494282
17.2827	0.6841633723883439	6569624.737294772
9.0574	0.6415505608006964	7080462.645252881
1.6598	0.46149876380099164	13075611.913023703
0.3036	0.16690407440655605	41796758.90397212
0.3152	0.5564387452109671	8696210.136330364
0.8297	0.3190101160463259	25792711.579727635
