  14.32840061 21.541 19.928
  11.77853086 21.026 19.506
   1.43542522 23.273 21.533
  14.26276937 22.528 20.788
  16.80556456 22.764 21.054
   5.60387318 17.566 16.652
   0.44828724 24.016 22.267
  13.06472071 21.464 19.868
  14.06924469 22.335 20.660
  10.41482350 19.953 18.631
   8.22721502 18.764 17.648
   0.77053083 22.978 21.280
  14.39470479 23.160 21.511
   9.29935422 23.754 22.069
   9.43521452 20.117 18.773
   9.18441137 19.260 18.063
  10.19570633 19.878 18.569
   1.62165751 23.281 21.539
  11.95966936 20.660 19.188
   6.88057952 18.049 17.068
  11.10567295 21.116 19.635
  10.44982190 20.477 19.041
  19.19006786 22.697 21.030
  13.67350097 21.845 20.183
   0.65352686 21.916 20.328
   1.95629835 22.573 20.859
   0.84695363 17.151 16.294
  12.21485584 21.477 19.973
   6.67391118 21.124 19.585
   5.22342984 23.184 21.438
  11.55968042 20.795 19.305
   1.29499605 22.158 20.505
   8.93625395 18.740 17.625
   8.98789367 19.529 18.285
  10.22923380 19.922 18.590
  12.38828240 21.998 20.338
  11.40823978 20.447 19.031
   5.16643415 19.860 18.568
  17.86737507 22.502 20.803
   2.46666402 20.210 18.880
   8.06902563 18.843 17.709
   8.22719353 20.635 19.166
  12.79600987 21.074 19.524
   5.72069981 20.391 18.991
   0.62125981 23.288 21.572
   1.34018784 23.636 21.879
   4.34735842 18.385 17.337
   1.64405158 22.302 20.629
  14.49183521 22.298 20.588
   2.66077324 16.932 16.098
   3.13864393 20.868 19.386
   7.81389098 19.645 18.418
   1.38850052 22.539 20.827
  10.73851095 19.698 18.406
   8.18392528 19.242 18.031
   6.82894529 17.926 16.968
  14.19767230 22.205 20.483
   2.22814268 22.266 20.578
   8.01522803 19.079 17.891
   0.57958860 23.811 21.979
  10.75997925 19.535 18.273
   7.73616016 18.579 17.489
   5.99648656 19.949 18.647
   2.14961647 21.521 19.959
   9.50996637 20.529 19.100
   9.33866707 18.978 17.816
  16.89675830 22.730 21.026
  10.47024571 20.299 18.888
  15.09320718 21.783 20.140
   2.36731528 24.026 22.249
   0.57659830 23.616 21.844
   7.27269283 19.955 18.641
   3.79771701 18.798 17.683
   6.52002427 22.831 21.141
   2.46470961 23.684 21.949
  15.02025630 23.381 21.601
   9.66993594 19.901 18.577
   7.58524750 18.430 17.371
   8.71103332 18.758 17.637
   6.48712772 17.196 16.326
   2.01849977 22.073 20.406
   1.97742436 21.842 20.221
  10.40023404 19.952 18.606
  11.10571225 20.252 18.868
   2.90193733 21.221 19.699
   8.01522803 17.616 16.681
   7.36960436 18.326 17.278
   5.68581612 17.635 16.700
  13.69747425 21.710 20.084
   7.86499444 19.174 17.985
   9.09298451 19.032 17.881
   2.26886282 20.288 18.939
   8.12812484 19.315 18.099
   5.80870994 17.811 16.869
